time_step,i,j,seed_0,mean_margin,std_margin
1590,4,6,1.0954104661941528,1.0954104661941528,0.0
1600,4,6,1.0954104661941528,1.0954104661941528,0.0
1610,4,6,1.0954104661941528,1.0954104661941528,0.0
1620,4,6,1.0954104661941528,1.0954104661941528,0.0
1630,4,6,1.0954104661941528,1.0954104661941528,0.0
1640,4,6,1.0954104661941528,1.0954104661941528,0.0
1650,4,6,1.0954104661941528,1.0954104661941528,0.0
1660,4,6,1.0954104661941528,1.0954104661941528,0.0
1670,4,6,1.0954104661941528,1.0954104661941528,0.0
1680,4,6,1.0954104661941528,1.0954104661941528,0.0
1690,4,6,1.0954104661941528,1.0954104661941528,0.0
1700,4,6,1.0954104661941528,1.0954104661941528,0.0
1710,4,6,1.0954104661941528,1.0954104661941528,0.0
1720,4,6,1.0954104661941528,1.0954104661941528,0.0
1730,4,6,1.0954104661941528,1.0954104661941528,0.0
1740,4,6,1.0954104661941528,1.0954104661941528,0.0
1750,4,6,1.0954104661941528,1.0954104661941528,0.0
1760,4,6,1.0954104661941528,1.0954104661941528,0.0
1770,4,6,1.0954104661941528,1.0954104661941528,0.0
1780,4,6,1.0954104661941528,1.0954104661941528,0.0
1790,4,6,1.0954104661941528,1.0954104661941528,0.0
1800,4,6,1.0954104661941528,1.0954104661941528,0.0
1810,4,6,1.0954104661941528,1.0954104661941528,0.0
1820,4,6,1.0954104661941528,1.0954104661941528,0.0
1830,4,6,1.0954104661941528,1.0954104661941528,0.0
1840,4,6,1.0954104661941528,1.0954104661941528,0.0
1850,4,6,1.0954104661941528,1.0954104661941528,0.0
1860,4,6,1.0954104661941528,1.0954104661941528,0.0
1870,4,6,1.0954104661941528,1.0954104661941528,0.0
1880,4,6,1.0954104661941528,1.0954104661941528,0.0
1890,4,6,1.0954104661941528,1.0954104661941528,0.0
1900,4,6,1.0954104661941528,1.0954104661941528,0.0
1910,4,6,1.0954104661941528,1.0954104661941528,0.0
1920,4,6,1.0954104661941528,1.0954104661941528,0.0
1930,4,6,1.0954104661941528,1.0954104661941528,0.0
1940,4,6,1.0954104661941528,1.0954104661941528,0.0
1950,4,6,1.0954104661941528,1.0954104661941528,0.0
1960,4,6,1.0954104661941528,1.0954104661941528,0.0
1970,4,6,1.0954104661941528,1.0954104661941528,0.0
1980,4,6,1.0954104661941528,1.0954104661941528,0.0
1990,4,6,1.0954104661941528,1.0954104661941528,0.0
0,5,0,-0.002235887572169304,-0.002235887572169304,0.0
10,5,0,-0.00029151467606425285,-0.00029151467606425285,0.0
20,5,0,-0.009994086809456348,-0.009994086809456348,0.0
30,5,0,-0.01933097094297409,-0.01933097094297409,0.0
40,5,0,-0.030765121802687645,-0.030765121802687645,0.0
50,5,0,-0.045128725469112396,-0.045128725469112396,0.0
60,5,0,-0.04751843214035034,-0.04751843214035034,0.0
70,5,0,-0.040537163615226746,-0.040537163615226746,0.0
80,5,0,-0.04741089791059494,-0.04741089791059494,0.0
90,5,0,-0.05461755394935608,-0.05461755394935608,0.0
100,5,0,-0.07389327883720398,-0.07389327883720398,0.0
110,5,0,-0.07406418025493622,-0.07406418025493622,0.0
120,5,0,-0.0621575303375721,-0.0621575303375721,0.0
130,5,0,-0.06983795762062073,-0.06983795762062073,0.0
140,5,0,-0.05759095028042793,-0.05759095028042793,0.0
150,5,0,-0.053290173411369324,-0.053290173411369324,0.0
160,5,0,-0.060810867697000504,-0.060810867697000504,0.0
170,5,0,-0.08333425968885422,-0.08333425968885422,0.0
180,5,0,-0.09310785681009293,-0.09310785681009293,0.0
190,5,0,-0.1019931212067604,-0.1019931212067604,0.0
200,5,0,-0.1038367748260498,-0.1038367748260498,0.0
210,5,0,-0.13646899163722992,-0.13646899163722992,0.0
220,5,0,-0.13652779161930084,-0.13652779161930084,0.0
230,5,0,-0.14698681235313416,-0.14698681235313416,0.0
240,5,0,-0.14494839310646057,-0.14494839310646057,0.0
250,5,0,-0.15497899055480957,-0.15497899055480957,0.0
260,5,0,-0.1634679138660431,-0.1634679138660431,0.0
270,5,0,-0.16117313504219055,-0.16117313504219055,0.0
280,5,0,-0.1792137622833252,-0.1792137622833252,0.0
290,5,0,-0.18291306495666504,-0.18291306495666504,0.0
300,5,0,-0.2063400149345398,-0.2063400149345398,0.0
310,5,0,-0.2179052233695984,-0.2179052233695984,0.0
320,5,0,-0.23387062549591064,-0.23387062549591064,0.0
330,5,0,-0.26276981830596924,-0.26276981830596924,0.0
340,5,0,-0.26017242670059204,-0.26017242670059204,0.0
350,5,0,-0.2466941922903061,-0.2466941922903061,0.0
360,5,0,-0.24360597133636475,-0.24360597133636475,0.0
370,5,0,-0.2630579471588135,-0.2630579471588135,0.0
380,5,0,-0.2949005365371704,-0.2949005365371704,0.0
390,5,0,-0.301397442817688,-0.301397442817688,0.0
400,5,0,-0.2930750250816345,-0.2930750250816345,0.0
410,5,0,-0.2880502939224243,-0.2880502939224243,0.0
420,5,0,-0.2951624095439911,-0.2951624095439911,0.0
430,5,0,-0.3158135712146759,-0.3158135712146759,0.0
440,5,0,-0.3267163038253784,-0.3267163038253784,0.0
450,5,0,-0.3691527247428894,-0.3691527247428894,0.0
460,5,0,-0.374461829662323,-0.374461829662323,0.0
470,5,0,-0.3817561864852905,-0.3817561864852905,0.0
480,5,0,-0.393008828163147,-0.393008828163147,0.0
490,5,0,-0.3965722918510437,-0.3965722918510437,0.0
500,5,0,-0.4162769317626953,-0.4162769317626953,0.0
510,5,0,-0.45633918046951294,-0.45633918046951294,0.0
520,5,0,-0.4645932912826538,-0.4645932912826538,0.0
530,5,0,-0.503943920135498,-0.503943920135498,0.0
540,5,0,-0.5049108266830444,-0.5049108266830444,0.0
550,5,0,-0.509311854839325,-0.509311854839325,0.0
560,5,0,-0.509983241558075,-0.509983241558075,0.0
570,5,0,-0.5126292705535889,-0.5126292705535889,0.0
580,5,0,-0.5358937382698059,-0.5358937382698059,0.0
590,5,0,-0.5491125583648682,-0.5491125583648682,0.0
600,5,0,-0.577715277671814,-0.577715277671814,0.0
610,5,0,-0.5730994939804077,-0.5730994939804077,0.0
620,5,0,-0.605707585811615,-0.605707585811615,0.0
630,5,0,-0.6082491874694824,-0.6082491874694824,0.0
640,5,0,-0.6288341283798218,-0.6288341283798218,0.0
650,5,0,-0.6457309126853943,-0.6457309126853943,0.0
660,5,0,-0.6754730939865112,-0.6754730939865112,0.0
670,5,0,-0.6894717812538147,-0.6894717812538147,0.0
680,5,0,-0.7192265391349792,-0.7192265391349792,0.0
690,5,0,-0.7635666131973267,-0.7635666131973267,0.0
700,5,0,-0.7671314477920532,-0.7671314477920532,0.0
710,5,0,-0.8006085157394409,-0.8006085157394409,0.0
720,5,0,-0.8312397003173828,-0.8312397003173828,0.0
730,5,0,-0.8382606506347656,-0.8382606506347656,0.0
740,5,0,-0.8649131059646606,-0.8649131059646606,0.0
750,5,0,-0.8531084060668945,-0.8531084060668945,0.0
760,5,0,-0.8880856037139893,-0.8880856037139893,0.0
770,5,0,-0.8793395161628723,-0.8793395161628723,0.0
780,5,0,-0.9138309955596924,-0.9138309955596924,0.0
790,5,0,-0.926045298576355,-0.926045298576355,0.0
800,5,0,-0.9307586550712585,-0.9307586550712585,0.0
810,5,0,-0.9096440076828003,-0.9096440076828003,0.0
820,5,0,-0.8515960574150085,-0.8515960574150085,0.0
830,5,0,-0.8331727981567383,-0.8331727981567383,0.0
840,5,0,-0.8262212872505188,-0.8262212872505188,0.0
850,5,0,-0.871263861656189,-0.871263861656189,0.0
860,5,0,-0.8731436729431152,-0.8731436729431152,0.0
870,5,0,-0.882858395576477,-0.882858395576477,0.0
880,5,0,-0.9197604656219482,-0.9197604656219482,0.0
890,5,0,-0.9804564714431763,-0.9804564714431763,0.0
900,5,0,-1.0015870332717896,-1.0015870332717896,0.0
910,5,0,-1.0117151737213135,-1.0117151737213135,0.0
920,5,0,-1.0091509819030762,-1.0091509819030762,0.0
930,5,0,-1.0407369136810303,-1.0407369136810303,0.0
940,5,0,-1.0827089548110962,-1.0827089548110962,0.0
950,5,0,-1.079681158065796,-1.079681158065796,0.0
960,5,0,-1.1292808055877686,-1.1292808055877686,0.0
970,5,0,-1.1790813207626343,-1.1790813207626343,0.0
980,5,0,-1.2155077457427979,-1.2155077457427979,0.0
990,5,0,-1.1918095350265503,-1.1918095350265503,0.0
1000,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1010,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1020,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1030,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1040,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1050,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1060,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1070,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1080,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1090,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1100,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1110,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1120,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1130,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1140,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1150,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1160,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1170,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1180,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1190,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1200,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1210,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1220,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1230,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1240,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1250,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1260,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1270,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1280,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1290,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1300,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1310,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1320,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1330,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1340,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1350,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1360,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1370,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1380,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1390,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1400,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1410,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1420,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1430,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1440,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1450,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1460,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1470,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1480,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1490,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1500,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1510,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1520,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1530,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1540,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1550,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1560,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1570,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1580,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1590,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1600,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1610,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1620,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1630,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1640,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1650,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1660,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1670,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1680,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1690,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1700,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1710,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1720,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1730,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1740,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1750,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1760,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1770,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1780,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1790,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1800,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1810,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1820,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1830,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1840,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1850,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1860,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1870,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1880,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1890,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1900,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1910,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1920,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1930,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1940,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1950,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1960,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1970,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1980,5,0,-1.2605293989181519,-1.2605293989181519,0.0
1990,5,0,-1.2605293989181519,-1.2605293989181519,0.0
0,5,1,-0.0073906052857637405,-0.0073906052857637405,0.0
10,5,1,-0.0018885006429627538,-0.0018885006429627538,0.0
20,5,1,-0.009322860278189182,-0.009322860278189182,0.0
30,5,1,-0.0008232668042182922,-0.0008232668042182922,0.0
40,5,1,-0.017506495118141174,-0.017506495118141174,0.0
50,5,1,-0.02347300574183464,-0.02347300574183464,0.0
60,5,1,-0.03783843293786049,-0.03783843293786049,0.0
70,5,1,0.005311069078743458,0.005311069078743458,0.0
80,5,1,-0.0021246077958494425,-0.0021246077958494425,0.0
90,5,1,-0.005830632522702217,-0.005830632522702217,0.0
100,5,1,0.029189595952630043,0.029189595952630043,0.0
110,5,1,0.056231651455163956,0.056231651455163956,0.0
120,5,1,0.07635550200939178,0.07635550200939178,0.0
130,5,1,0.08862084895372391,0.08862084895372391,0.0
140,5,1,0.07002350687980652,0.07002350687980652,0.0
150,5,1,0.05414765328168869,0.05414765328168869,0.0
160,5,1,0.04458515718579292,0.04458515718579292,0.0
170,5,1,0.07710719108581543,0.07710719108581543,0.0
180,5,1,0.06150898337364197,0.06150898337364197,0.0
190,5,1,0.07570922374725342,0.07570922374725342,0.0
200,5,1,0.06765621155500412,0.06765621155500412,0.0
210,5,1,0.0786609947681427,0.0786609947681427,0.0
220,5,1,0.03259887546300888,0.03259887546300888,0.0
230,5,1,0.0294171329587698,0.0294171329587698,0.0
240,5,1,0.02663358300924301,0.02663358300924301,0.0
250,5,1,0.011722244322299957,0.011722244322299957,0.0
260,5,1,0.013601209968328476,0.013601209968328476,0.0
270,5,1,-0.0036408447194844484,-0.0036408447194844484,0.0
280,5,1,0.0006883756723254919,0.0006883756723254919,0.0
290,5,1,-0.004271363839507103,-0.004271363839507103,0.0
300,5,1,-0.01962927170097828,-0.01962927170097828,0.0
310,5,1,-0.021596917882561684,-0.021596917882561684,0.0
320,5,1,-0.016192585229873657,-0.016192585229873657,0.0
330,5,1,-0.012157872319221497,-0.012157872319221497,0.0
340,5,1,-0.015048261731863022,-0.015048261731863022,0.0
350,5,1,-0.009145455434918404,-0.009145455434918404,0.0
360,5,1,-0.00660582073032856,-0.00660582073032856,0.0
370,5,1,-0.007472523022443056,-0.007472523022443056,0.0
380,5,1,-0.0009204151574522257,-0.0009204151574522257,0.0
390,5,1,-0.0017592316726222634,-0.0017592316726222634,0.0
400,5,1,-0.0009703480172902346,-0.0009703480172902346,0.0
410,5,1,-0.0006518042064271867,-0.0006518042064271867,0.0
420,5,1,-7.031392306089401e-05,-7.031392306089401e-05,0.0
430,5,1,0.001773429219610989,0.001773429219610989,0.0
440,5,1,0.001099037821404636,0.001099037821404636,0.0
450,5,1,-0.007569410372525454,-0.007569410372525454,0.0
460,5,1,-0.023147309198975563,-0.023147309198975563,0.0
470,5,1,-0.017496898770332336,-0.017496898770332336,0.0
480,5,1,-0.027053620666265488,-0.027053620666265488,0.0
490,5,1,-0.029551750048995018,-0.029551750048995018,0.0
500,5,1,-0.051336370408535004,-0.051336370408535004,0.0
510,5,1,-0.09064682573080063,-0.09064682573080063,0.0
520,5,1,-0.09237752854824066,-0.09237752854824066,0.0
530,5,1,-0.105662502348423,-0.105662502348423,0.0
540,5,1,-0.08623501658439636,-0.08623501658439636,0.0
550,5,1,-0.11386661231517792,-0.11386661231517792,0.0
560,5,1,-0.10696353018283844,-0.10696353018283844,0.0
570,5,1,-0.12607839703559875,-0.12607839703559875,0.0
580,5,1,-0.1497160941362381,-0.1497160941362381,0.0
590,5,1,-0.14506478607654572,-0.14506478607654572,0.0
600,5,1,-0.11787696182727814,-0.11787696182727814,0.0
610,5,1,-0.13111579418182373,-0.13111579418182373,0.0
620,5,1,-0.18398281931877136,-0.18398281931877136,0.0
630,5,1,-0.19852299988269806,-0.19852299988269806,0.0
640,5,1,-0.21575790643692017,-0.21575790643692017,0.0
650,5,1,-0.25397324562072754,-0.25397324562072754,0.0
660,5,1,-0.2718892991542816,-0.2718892991542816,0.0
670,5,1,-0.2852078080177307,-0.2852078080177307,0.0
680,5,1,-0.28694286942481995,-0.28694286942481995,0.0
690,5,1,-0.25544220209121704,-0.25544220209121704,0.0
700,5,1,-0.2652663588523865,-0.2652663588523865,0.0
710,5,1,-0.27027612924575806,-0.27027612924575806,0.0
720,5,1,-0.28680846095085144,-0.28680846095085144,0.0
730,5,1,-0.3160339891910553,-0.3160339891910553,0.0
740,5,1,-0.33004122972488403,-0.33004122972488403,0.0
750,5,1,-0.351570188999176,-0.351570188999176,0.0
760,5,1,-0.3693709671497345,-0.3693709671497345,0.0
770,5,1,-0.3708573877811432,-0.3708573877811432,0.0
780,5,1,-0.4040565490722656,-0.4040565490722656,0.0
790,5,1,-0.4234483242034912,-0.4234483242034912,0.0
800,5,1,-0.43808430433273315,-0.43808430433273315,0.0
810,5,1,-0.42641520500183105,-0.42641520500183105,0.0
820,5,1,-0.3760465681552887,-0.3760465681552887,0.0
830,5,1,-0.35738319158554077,-0.35738319158554077,0.0
840,5,1,-0.3837841749191284,-0.3837841749191284,0.0
850,5,1,-0.387428343296051,-0.387428343296051,0.0
860,5,1,-0.3652219772338867,-0.3652219772338867,0.0
870,5,1,-0.3473104238510132,-0.3473104238510132,0.0
880,5,1,-0.37108683586120605,-0.37108683586120605,0.0
890,5,1,-0.42661887407302856,-0.42661887407302856,0.0
900,5,1,-0.46208542585372925,-0.46208542585372925,0.0
910,5,1,-0.44370225071907043,-0.44370225071907043,0.0
920,5,1,-0.4450930655002594,-0.4450930655002594,0.0
930,5,1,-0.46080902218818665,-0.46080902218818665,0.0
940,5,1,-0.47946256399154663,-0.47946256399154663,0.0
950,5,1,-0.4850287437438965,-0.4850287437438965,0.0
960,5,1,-0.45217007398605347,-0.45217007398605347,0.0
970,5,1,-0.49327442049980164,-0.49327442049980164,0.0
980,5,1,-0.51883864402771,-0.51883864402771,0.0
990,5,1,-0.49872875213623047,-0.49872875213623047,0.0
1000,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1010,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1020,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1030,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1040,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1050,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1060,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1070,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1080,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1090,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1100,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1110,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1120,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1130,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1140,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1150,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1160,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1170,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1180,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1190,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1200,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1210,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1220,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1230,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1240,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1250,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1260,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1270,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1280,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1290,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1300,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1310,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1320,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1330,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1340,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1350,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1360,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1370,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1380,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1390,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1400,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1410,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1420,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1430,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1440,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1450,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1460,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1470,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1480,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1490,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1500,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1510,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1520,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1530,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1540,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1550,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1560,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1570,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1580,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1590,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1600,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1610,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1620,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1630,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1640,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1650,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1660,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1670,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1680,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1690,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1700,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1710,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1720,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1730,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1740,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1750,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1760,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1770,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1780,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1790,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1800,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1810,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1820,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1830,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1840,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1850,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1860,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1870,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1880,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1890,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1900,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1910,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1920,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1930,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1940,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1950,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1960,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1970,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1980,5,1,-0.5399917960166931,-0.5399917960166931,0.0
1990,5,1,-0.5399917960166931,-0.5399917960166931,0.0
0,5,2,0.0026648445054888725,0.0026648445054888725,0.0
10,5,2,0.011552179232239723,0.011552179232239723,0.0
20,5,2,0.025422602891921997,0.025422602891921997,0.0
30,5,2,0.022828197106719017,0.022828197106719017,0.0
40,5,2,0.035533979535102844,0.035533979535102844,0.0
50,5,2,0.022694505751132965,0.022694505751132965,0.0
60,5,2,0.027553290128707886,0.027553290128707886,0.0
70,5,2,0.029292931780219078,0.029292931780219078,0.0
80,5,2,0.028266631066799164,0.028266631066799164,0.0
90,5,2,0.02807476930320263,0.02807476930320263,0.0
100,5,2,0.04086225479841232,0.04086225479841232,0.0
110,5,2,0.05248906835913658,0.05248906835913658,0.0
120,5,2,0.05269204452633858,0.05269204452633858,0.0
130,5,2,0.06198374554514885,0.06198374554514885,0.0
140,5,2,0.04255572706460953,0.04255572706460953,0.0
150,5,2,0.0733313038945198,0.0733313038945198,0.0
160,5,2,0.10604926198720932,0.10604926198720932,0.0
170,5,2,0.12063869833946228,0.12063869833946228,0.0
180,5,2,0.11907702684402466,0.11907702684402466,0.0
190,5,2,0.14048485457897186,0.14048485457897186,0.0
200,5,2,0.16718098521232605,0.16718098521232605,0.0
210,5,2,0.1918470561504364,0.1918470561504364,0.0
